Date,Client,Product,Quantity,Price
22/07/2020,00001 CLIENTE CONTADO,"['KLONDIKE Oreo 4.5oz ', 'HAAGEN DAZS Individual ']","[2, 1]","[683700.0, 686350.0]"
22/07/2020,00001 CLIENTE CONTADO,"['ECO PAN BATATA  Varios ', 'LA GUANOTA Bocconcini 450g ']","[1, 1]","[795000.0, 1370050.0]"
22/07/2020,00001 CLIENTE CONTADO,['VGAN FRUIT Sensation 500ML '],[1],[1597950.0]
22/07/2020,00001 CLIENTE CONTADO,['FONDUE PAN Bread Cheese '],[1],[2688400.0]
22/07/2020,0000011 ASHLEY,['MUNCHIES FIT GALLETAS/ALFAJORES '],[1],[1120600.0]
22/07/2020,00001 CLIENTE CONTADO,"['KALAN BERRY MIX FRUTOS ROJOS ', 'KABALNCE SIN GLUTEN VARIAS ', 'GOOD HUMOR Chocolate Chip 4.5oz ']","[1, 1, 1]","[1142150.0, 1828500.0, 686350.0]"
22/07/2020,00002 ALEXIS,"['KALAN CHOCOLATE ', 'KALAN NUT ', 'KABALANCE saludable VARIAS ', 'KABALNCE SIN GLUTEN VARIAS ', 'RUBIO PULIDO Carpaccio Atun Ahumado ', 'ALTAGUA Agua de Coco 500ml ']","[1, 1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 1597950.0, 1828500.0, 1825850.0, 683700.0]"
22/07/2020,00001 CLIENTE CONTADO,"['LUCKY CHARMS Unicorn 10.5oz 297g ', 'ESPICY Ketchup a little bit spicy ', 'FUMAGE Pimienta Negra 1.59 oz ']","[2, 3, 1]","[1597950.0, 1142150.0, 1142150.0]"
22/07/2020,00005 ERICK BENARROCH,"['ECO PAN BATATA  Varios ', 'KALAN NUT ', 'KALAN COCONUT ']","[1, 1, 1]","[795000.0, 1142150.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['HIGHKEY MINI COOKIES chocolate chip ', 'SIMPLE MILLS crunchy choco chio 156g ']","[1, 1]","[2284300.0, 3195900.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KABALANCE saludable VARIAS ', 'SALAR Salmon chile X KILO ', 'ATUN ROJO X KILO ']","[1, 0.242, 0.176]","[1597950.0, 6625000.0, 7080800.0]"
23/07/2020,00001 CLIENTE CONTADO,['TOSTITOS Original 140g '],[1],[127113.8]
23/07/2020,00001 CLIENTE CONTADO,"['VGAN FRUIT merengue de limon 500ml ', 'KALAN CARBON ACTIVO ', 'KABALANCE Dulce de Leche POTE ', 'THE HEALTHY MOVE Tequeños de Platano 12 ']","[1, 1, 1, 1]","[1597950.0, 1142150.0, 2968000.0, 3426450.0]"
23/07/2020,00001 CLIENTE CONTADO,['KABALANCE saludable VARIAS '],[1],[1597950.0]
23/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[436089.66]
23/07/2020,00001 CLIENTE CONTADO,"['NATURES CHARM coco milk evaporated360ml ', 'NATURES CHARM Coconut Milk 11.25oz 320g ', 'NATURES CHARM Coconut Milk 11.25oz 320g ', 'ALTAGUA leche de coco ']","[1, 1, 1, 1]","[1372700.0, 1825850.0, 1825850.0, 1370050.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN NUT ', 'KALAN COCONUT ', 'KALAN AMARANTH ', 'KABALANCE Dulce de Leche POTE ', 'PERAS X KILO ']","[1, 1, 1, 1, 0.89]","[1142150.0, 1142150.0, 1142150.0, 2968000.0, 1597950.0]"
23/07/2020,00001 CLIENTE CONTADO,['KRAFT Singles American 24  Slices '],[1],[1597950.0]
23/07/2020,00001 CLIENTE CONTADO,['LA PASTOREÑA Deslactosada 1 L '],[1],[405450.0]
23/07/2020,00001 CLIENTE CONTADO,"['PHILADELPHIA Original BARRA 8oz ', 'PHILADELPHIA Original BARRA 8oz ', 'KELLOGGS Eggo INDIVIDUAL ', 'LAS TIAS Tequeños Queso 40 unid ', 'CRYSTAL LIGHT Rasberry Ice Tea 1.6oz 45g ', 'NATURINAS Mezcla Dorada 100g ', 'PATTY COCINA Especies Varios 2.9oz ', 'PATTY COCINA Golden milk ', 'PUIG Delicias Maria 34g ']","[1, 1, 2, 1, 1, 1, 2, 1, 4]","[1597950.0, 1597950.0, 1825850.0, 4112800.0, 1597950.0, 1142150.0, 2740100.0, 3195900.0, 114285.71]"
23/07/2020,00001 CLIENTE CONTADO,['BEN Y JERRY SALTED CARAMEL '],[1],[2968000.0]
23/07/2020,00001 CLIENTE CONTADO,"['TONNINO Filetes de Atun OREGANO 140g ', 'ELIGE SALUDABLE Marquesa Choco Choco ', 'ALTAGUA Agua de Coco 500ml ', 'LA REAL WRAPS Spinach 15oz 425.24g ']","[1, 1, 2, 1]","[1828500.0, 1370050.0, 683700.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KIND Peanut Butter Dark Chocolate 40g ', 'KIND  caramel almond y sea salt 40g ', 'FONDUE PAN Bread Cheese ', 'OREO  2 Cookies 0.78oz 22g ']","[1, 1, 1, 2]","[686350.0, 686350.0, 2740100.0, 227900.0]"
23/07/2020,00001 CLIENTE CONTADO,"['GOYA MARIA COOKIES sugar free 200g ', 'GULLON sugar free MARIA BISCUITS ', 'CRAIZE BOLSA Seeded 4oz 113g ', 'CRAIZE BOLSA Seeded 4oz 113g ', 'KALAN NUT ', 'KALAN NUT ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'KABALANCE Dulce de Leche POTE ']","[1, 1, 1, 1, 1, 1, 1, 1]","[1825850.0, 1825850.0, 1370050.0, 1370050.0, 1142150.0, 1142150.0, 1142150.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['ST MORITZ Choco Leche Sin Azucar 100g ', 'CRAIZE BOLSA Seeded 4oz 113g ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'KABALANCE Dulce de Leche POTE ']","[1, 1, 1, 2]","[683700.0, 1370050.0, 1142150.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['ATUN ROJO X KILO ', 'MEGA FISH camarones pelados X KILO ']","[0.159, 0.5]","[7080800.0, 4014750.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KRAFT Singles American 24  Slices ', 'MILKA caramel 20g ']","[1, 1]","[1597950.0, 683700.0]"
23/07/2020,00001 CLIENTE CONTADO,"['ANGUS Entrañas X KILO ', 'COCACOLA Zero Sugar 12oz 355ml ']","[1.85, 1]","[8450850.0, 230550.0]"
23/07/2020,00001 CLIENTE CONTADO,"['PLUMROSE Salchicha Wieners LARGA 12unid ', '504 BASE PIZZA 3 unid ', 'SWEET BABY RAYS Barbecue Sauce 40oz ', 'ANANKE Queso de Cabra FRESCO X KILO ', 'LAS TIAS Tequeños Mini Queso 25 UNID ', 'MALDITA Bellota  Jamon serrano ', 'LA PASTOREÑA Descremada 1L ', 'LA GUANOTA Bocconcini 450g ', 'HIDDEN VALLEY GREEK Yogurt D Ranch 12oz ']","[1, 2, 1, 0.49, 2, 1, 4, 1, 1]","[911600.0, 1142150.0, 1825850.0, 6625000.0, 2056400.0, 2970650.0, 386900.0, 1370050.0, 1825850.0]"
23/07/2020,00001 CLIENTE CONTADO,['KABALANCE Dulce de Leche POTE '],[1],[2968000.0]
23/07/2020,00001 CLIENTE CONTADO,"['KIRKLAND Panko Shrimp 1.13Kg ', 'BELGIOIOSO Parmesano ', 'PHILADELPHIA Original BARRA 8oz ', 'LA NATERA crema de leche 450g ', 'UNDER WOOD Dips Pimientos Morrones 220g ', 'KRAFT Singles American 24  Slices ', 'MY BROTHERS SALSA Mexican Green 454g ', 'PALITOS Gourmet ', 'MEGA FISH botones de vieira X KILO ', 'MEGA FISH langostinos c/concha X KILO ', 'MEGA FISH camarones pelados X KILO ']","[1, 1, 1, 1, 1, 1, 1, 2, 0.43, 0.5, 0.445]","[10279350.0, 4338050.0, 1597950.0, 410750.0, 911600.0, 1597950.0, 2053750.0, 683700.0, 3882250.0, 5252300.0, 4014750.0]"
23/07/2020,00001 CLIENTE CONTADO,"['NUTIVA coconut sugar UNREFINED 454g ', 'KALAN COCONUT ', 'PLANTERS Nut-rition 42G ', 'ST MORITZ Passion 56 Cacao 32g ']","[1, 1, 1, 1]","[2740100.0, 1142150.0, 458450.0, 228430.0]"
23/07/2020,00001 CLIENTE CONTADO,"['SHIRA tres leches en vaso ', 'MILKA caramel 20g ']","[3, 1]","[911600.0, 683700.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KERRYGOLD Pure Irish Butter 8oz 227g ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'KERRYGOLD Pure Irish Butter 8oz 227g ', 'OKARA Keso Mozzarella Almendra 450g ', 'ST JAMES Scottish smoked salmon 4oz ']","[1, 1, 1, 1, 1]","[1370050.0, 1370050.0, 1370050.0, 2512200.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['CON LAC Calicanto Mozzarella pizza ', 'PALITOS Gourmet ', 'LES AMIS DE salsa cafe de paris 8 oz ']","[1.313, 1, 1]","[1597950.0, 683700.0, 1597950.0]"
23/07/2020,00001 CLIENTE CONTADO,"['NATURES CHARM Coconut Milk 11.25oz 320g ', 'CHOC ZERO Maple Syrup 12oz 340g ', 'AVELLANITA crispy thin cookie Sugar Free ', 'THE KETO TASTE Pizza Crust Pollo  9"" ', 'LA MILANESA Pollo/Carne sin gluten ', 'ELIGE SALUDABLE NutriWaffles Proteicos ', 'PIKA POLLO, POLLED PORK ', 'MUNCHIES FIT GALLETAS/ALFAJORES ', 'KABALNCE SIN GLUTEN VARIAS ', 'KABALANCE saludable VARIAS ']","[1, 1, 3, 3, 2, 2, 1, 1, 2, 4]","[1825850.0, 2968000.0, 1142150.0, 2053750.0, 1828500.0, 1825850.0, 2740100.0, 1142150.0, 1828500.0, 1597950.0]"
23/07/2020,00001 CLIENTE CONTADO,"['QUEVOS quevos rancheros 30G ', 'QUEVOS quevos rancheros 30G ', 'KALAN MATCHA ', 'AVELLANITAS Crispy thin cookie Original ', 'KABALANCE saludable VARIAS ', 'ATUN ROJO X KILO ', 'GEOS FOOD Arepa de Yuca Savores Varios ', 'GULLON cuor di cereale 220G ']","[1, 1, 1, 1, 5, 0.66, 1, 1]","[1142150.0, 1142150.0, 1142150.0, 1142150.0, 1597950.0, 7080800.0, 1600600.0, 686350.0]"
23/07/2020,00001 CLIENTE CONTADO,['ECO PAN BATATA  Varios '],[1],[795000.0]
23/07/2020,00001 CLIENTE CONTADO,"['HEINZ Honey Racha Saucy sauce 572g ', 'ESPICY Ketchup a little bit spicy ']","[1, 1]","[1597950.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['MUNCHIES FIT GALLETAS/ALFAJORES ', 'NATURINAS linaza molida ', 'NATURINAS QUINOA ', 'GREAT VALUE all purpose flour 624g ', 'BIMBO Pan Artesano 500g ', 'Minalba Sarkling Limon 500 CM3 ', 'Minalba Sarkling Limon 500 CM3 ', 'LIBELULAS Sandwich  con o sin huevo ', 'LIBELULAS Duos Con o Sin Huevo ', 'MILKA caramel 20g ']","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[1142150.0, 458450.0, 683700.0, 1597950.0, 570200.0, 127846.47, 127846.47, 1142150.0, 683700.0, 683700.0]"
23/07/2020,00001 CLIENTE CONTADO,['HAAGEN DAZS Individual '],[1],[686350.0]
23/07/2020,00001 CLIENTE CONTADO,"['LA REAL WRAPS Spinach 15oz 425.24g ', 'BIMBO pan molido 300g ', 'TRIDENT The Ultimate Fish Stick 64oz 4LB ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'LAS TIAS Tequeños Queso 40 unid ', 'NESTLE NIDO Kinder 1+ 4.85 LB 2.2 K ', 'KABALANCE saludable VARIAS ', 'KABALANCE Dulce de Leche POTE ', 'KABALNCE SIN GLUTEN VARIAS ']","[1, 1, 1, 1, 1, 1, 2, 1, 2]","[1142150.0, 165142.86, 8452440.0, 911600.0, 4112800.0, 10279350.0, 1597950.0, 2968000.0, 1828500.0]"
23/07/2020,00001 CLIENTE CONTADO,"['BOBS KOMBUCHA Sabor Varios 485ml ', 'TALENTI caramel cookie crunh ', 'SWERVE brown Sugar Replancemernt 340g ', 'BASED RAW Mantequilla Ghee ']","[1, 1, 1, 2]","[911600.0, 2284300.0, 3429100.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['AVELLANITAS Crispy thin cookie Original ', 'GOYA MARIA COOKIES sugar free 200g ', 'KALAN COCONUT ', 'DLIMON Puro Limon 350ml ', 'KABALANCE Dulce de Leche POTE ']","[1, 1, 1, 1, 1]","[1142150.0, 1825850.0, 1142150.0, 911600.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['CALICANTO  Amarillo premium x kilo ', 'CON LAC Calicanto Mozzarella pizza ', 'SIVA Musli Granola NAT/PASA/CHOCO 450gr ', 'KALAN CAPUCCINO ', 'KALAN CRANBERRY ', 'MEMBERS MARK Granulated Onion 20 oz ', 'FUMAGE Pimienta Negra 1.59 oz ', 'KABALANCE saludable VARIAS ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ']","[1.445, 1.405, 1, 1, 1, 1, 1, 3, 2]","[1825850.0, 1597950.0, 2284300.0, 1142150.0, 1142150.0, 3426450.0, 1142150.0, 1597950.0, 914250.0]"
23/07/2020,00001 CLIENTE CONTADO,"['BUTTERNUT SQUASH crackers parmesan 113 ', 'BLUE DIAMOND nut thins cinnamon 120.5g ', 'M M Peanut 49.3g ']","[1, 1, 2]","[1825850.0, 1597950.0, 455800.0]"
23/07/2020,00001 CLIENTE CONTADO,"['Natu Chips Platanos 300g ', 'TOSTITOS Original 400g ', 'QUEVOS quevos rancheros 30G ', 'MUNCHIES FIT GALLETAS/ALFAJORES ', 'PIKA Dips Varios ', 'PIKA Pita Crunch ', 'CACAO 3 Big Slice ']","[1, 1, 1, 4, 1, 1, 1]","[523438.93, 295365.04, 1142150.0, 1142150.0, 1370050.0, 683700.0, 1828500.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN AMARANTH ', 'KALAN AMARANTH ', 'MUNCHIES FIT Tortas Varias ', 'HAAGEN DAZS Individual ', 'LES AMIS DE salsa cafe de paris 8 oz ', 'KABALNCE SIN GLUTEN VARIAS ']","[1, 1, 1, 1, 1, 1]","[1142150.0, 1142150.0, 1825850.0, 686350.0, 1597950.0, 1828500.0]"
23/07/2020,00001 CLIENTE CONTADO,"['HEBREW NATIONAL beff franks ', 'SOTAVENTO Nuggets de Pescado 300g ']","[1, 1]","[1600600.0, 914250.0]"
23/07/2020,00001 CLIENTE CONTADO,['PEPSI 2 litros '],[1],[379208.4]
23/07/2020,00001 CLIENTE CONTADO,['CACAO 3 Sanduchito GALLETAS / BROWNIE '],[15],[914250.0]
23/07/2020,00001 CLIENTE CONTADO,"['BOBS KOMBUCHA Sabor Varios 485ml ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'ARAUAK GERMINADOS ', 'KUMATA VEGANAS Salchicha/Chorizo/Hamb ']","[1, 1, 1, 1]","[911600.0, 1142150.0, 1142150.0, 1370050.0]"
23/07/2020,00001 CLIENTE CONTADO,['GOOD HUMOR Chocolate Chip 4.5oz '],[2],[686350.0]
23/07/2020,00001 CLIENTE CONTADO,"['ALTAGUA Agua de Coco 500ml ', 'KALAN TARO ']","[2, 1]","[683700.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,['NATURINAS aceite de coco 500cc '],[1],[2053750.0]
23/07/2020,00001 CLIENTE CONTADO,"['NATURINAS Mantequilla de Mani 190g ', 'TORO NEGRO Merey 50g ']","[1, 1]","[911600.0, 265000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['BERTOLLI Alfredo Sauce 15oz 425g ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'BIMBO pan para perros calientes ']","[1, 1, 1]","[1597950.0, 911600.0, 479900.0]"
23/07/2020,00001 CLIENTE CONTADO,"['GATORADE zero sugar BERRY 355ML ', 'GATORADE ZERO berry 355ml ', 'MUNCHIES FIT Tortas Varias ']","[1, 1, 1]","[344500.0, 455800.0, 1825850.0]"
23/07/2020,00001 CLIENTE CONTADO,"['LA REAL Tostadas 24 unid 14oz 397g ', 'LA REAL Tostadas 24 unid 14oz 397g ', 'ANANKE Caprigurt  Cambur y Fresa 430g ', 'NUCO Organic Coconut Wraps 5 unid 2.47oz ']","[1, 1, 1, 1]","[1827440.0, 1827440.0, 1597950.0, 1597950.0]"
23/07/2020,00001 CLIENTE CONTADO,"['BEN Y JERRYS Strawberry cheesecake 4oz ', 'BEN Y JERRYS Strawberry cheesecake 4oz ', 'BEN Y JERRYS Strawberry cheesecake 4oz ', 'KELLOGGS Cocoa Krispies Treats Choco 22g ']","[1, 1, 1, 1]","[686350.0, 686350.0, 686350.0, 227900.0]"
23/07/2020,00001 CLIENTE CONTADO,"['NATU CHIPS Ondulados 245g ', 'NATU CHIPS Ondulados 245g ', 'PUIG Marilu vainilla 216g ', 'PUIG Marilu vainilla 216g ', 'WONDERFUL Pistacho Roasted Salted 1.5oz ', 'FUMAGE Pimienta Negra 1.59 oz ', 'POLAR Mavesa 500g ', 'COCA COLA 2 L ', 'M M Peanut 49.3g ']","[1, 1, 1, 1, 1, 1, 1, 6, 2]","[510352.73, 510352.73, 257634.44, 257634.44, 455800.0, 1142150.0, 420578.48, 418571.43, 455800.0]"
23/07/2020,00001 CLIENTE CONTADO,"['LIPTON Te Limon 1.5L ', 'BIMBO Pan Artesano 500g ', 'APICOLA MIEL VITAL 500G ', 'PALITOS Gourmet ']","[1, 1, 1, 1]","[518060.84, 570200.0, 1825850.0, 683700.0]"
23/07/2020,00001 CLIENTE CONTADO,"['PEPSI Light 2 litros ', 'ECO PAN BATATA  Varios ']","[1, 2]","[396499.68, 795000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['GULLON sugar free MARIA BISCUITS ', 'GULLON sugar free MARIA BISCUITS ', 'GOYA MARIA COOKIES sugar free 200g ', 'KALAN CRANBERRY ', 'KALAN NUT ', 'KALAN AMARANTH ', 'KALAN COCONUT ', 'KABALANCE Dulce de Leche POTE ', 'KABALANCE Dulce de Leche POTE ', 'AURICCHIO Provolone Mini ', 'YOY FOODS Eritritol 500g ', 'POP YOUR FITNESS brownie/ caramel/ clasi ', 'MIJAO turron de merey ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1]","[1825850.0, 1825850.0, 1825850.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 2968000.0, 2968000.0, 230550.0, 1600600.0, 2284300.0, 455800.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN TARO ', 'KALAN AMARANTH ', 'KALAN AMARANTH ', 'CACAO 3 Sanduchito GALLETAS / BROWNIE ', 'KABALANCE Dulce de Leche POTE ']","[1, 1, 1, 1, 2, 1]","[1142150.0, 1142150.0, 1142150.0, 1142150.0, 914250.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN COCONUT ', 'ECO PAN BATATA  Varios ']","[1, 1, 1]","[1142150.0, 1142150.0, 795000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN CHOCOLATE ', 'LA PASTOREÑA Te Limon 1 L ', 'LA PASTOREÑA Te Limon 1 L ']","[1, 1, 1, 3]","[1142150.0, 1142150.0, 296800.0, 296800.0]"
23/07/2020,00001 CLIENTE CONTADO,"['GOOD HUMOR Giant vainilla ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'LA REAL WRAPS Sun Dried Tom 15oz 425.24g ']","[1, 1, 1]","[686350.0, 1142150.0, 1370050.0]"
23/07/2020,00001 CLIENTE CONTADO,"['LIBELULAS Base Pizza ', 'CRAIZE BOLSA Sweet Corn 4oz 113g ', 'KABALNCE SIN GLUTEN VARIAS ', 'BASED RAW Galletas Almendras ']","[1, 1, 2, 1]","[683700.0, 1370050.0, 1828500.0, 1370050.0]"
23/07/2020,00001 CLIENTE CONTADO,"['PEPSI Light 2 litros ', '7UP 2 Litros ', 'GOLDEN Kolita 2 litros ', 'TALENTI caramel cookie crunh ', 'MINALBA agua 5 litros ', 'PUIG Delicias Maria 34g ']","[1, 1, 1, 1, 2, 2]","[396499.68, 436089.66, 396499.68, 2284300.0, 428591.97, 114285.71]"
23/07/2020,00001 CLIENTE CONTADO,"['COCA COLA Sabor Ligerto LATA 355ml ', 'LA PASTOREÑA Deslactosada 1 L ']","[4, 1]","[143856.9, 405450.0]"
23/07/2020,00001 CLIENTE CONTADO,"['BANZA Chickpeas rotini 8OZ 227G ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'SPLENDA Zero Stevia Liquid 1.68oz 50ml ', 'KALAN CHOCOLATE ', 'KALAN COCONUT ', 'CHOC ZERO Caramel SYRUP 12oz 340g ', 'SCHWEPPES Club Soda 355ml ', 'YOY FOODS Estevia 180g ', 'KRAFT Singles American 24  Slices ', 'BOBS KOMBUCHA Sabor Varios 485ml ', 'FUMAGE Pimientas Mixtas 1.41oz ', 'KABALNCE SIN GLUTEN VARIAS ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[1597950.0, 1142150.0, 2053750.0, 1142150.0, 1142150.0, 2968000.0, 149000.0, 1142150.0, 1597950.0, 911600.0, 1142150.0, 1828500.0]"
23/07/2020,00001 CLIENTE CONTADO,"['TOSTITOS Original 400g ', 'TOSTITOS Creamy Spinach Dip 15oz ', 'VGAN FRUIT coco crunch 500ml ', 'ARTE CARNE Carpaccio Carne 5 unid ', 'KABALANCE saludable VARIAS ']","[1, 1, 1, 1, 2]","[295365.04, 2055870.0, 1597950.0, 4110150.0, 1597950.0]"
23/07/2020,00001 CLIENTE CONTADO,['SALAR Salmon chile X KILO '],[1.625],[6625000.0]
23/07/2020,00001 CLIENTE CONTADO,"['TRIDENT Alaskan Salmon Burgers 3LBS ', 'LA TOURANGELLE Avocado oil spray 147ml ', 'DLIMON Puro Limon 350ml ', 'MACKNIGHT scottish smoked salmon 227g ', 'OKARA Keso Cremoso merey-especias 150g ', 'ARAUAK GERMINADOS ']","[1, 1, 1, 1, 1, 1]","[10279350.0, 4110150.0, 911600.0, 3882250.0, 1370050.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['GREENLAND Edamame 16oz 454g ', 'PLUMROSE Salchicha Wieners LARGA 12unid ', 'KABALANCE saludable VARIAS ', 'TORO NEGRO Merey 50g ']","[1, 1, 4, 1]","[1597950.0, 911600.0, 1597950.0, 265000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['HENRI MOR Reserva Privada 750ml ', 'GOOD HUMOR Giant vainilla ', 'CRAIZE bolsa guava 113g ', 'MUNCHIES FIT Tortas Varias ', 'TORO NEGRO Merey 50g ']","[1, 1, 1, 1, 1]","[3882250.0, 686350.0, 1372700.0, 1825850.0, 265000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['PEPSI Light 355ml LATA ', 'KIRKLAND dry roasted ALMONDS 1.6oz ', 'LA GUANOTA Burrata 200g ', 'SHANKLISH Queso Arabe 250g ']","[4, 1, 1, 1]","[165064.65, 344500.0, 1370050.0, 1370050.0]"
23/07/2020,00001 CLIENTE CONTADO,['MUNCHIES FIT Tortas Varias '],[1],[1825850.0]
23/07/2020,00001 CLIENTE CONTADO,"['Chinotto Lata 355ml ', '7up LATA 355CM3 ', 'COCA COLA LATA 355ml ', 'TOSTITOS Original 140g ', 'SIVARIS Arroz Jazmin 500g ', 'TALENTI Southern butter pecan ', 'TALENTI Belgian Chocolate 473ml ', 'BELGIOIOSO Sharp Provolone 8oz 226g ', 'CASTELLO  danes brie 125g ', 'YELLOW Door Creamery Fontina Chesse 141g ', 'VIRGILIO Italiano da sempre X kilo ', 'PELAOS VARIOS 250g ', 'CACAO 3 Brownie REESES / NUECES ']","[2, 2, 4, 1, 1, 1, 1, 1, 1, 1, 0.249, 2, 4]","[62251.72, 174367.42, 166904.76, 127113.8, 2968000.0, 2284300.0, 2284300.0, 2968000.0, 1597950.0, 1370050.0, 9137200.0, 2740100.0, 776450.0]"
23/07/2020,00001 CLIENTE CONTADO,"['SKINNY POP popcorn 18g ', 'SKINNY POP popcorn 18g ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'LA REAL WRAPS Spinach 15oz 425.24g ', 'POP YOUR FITNESS brownie/ caramel/ clasi ', 'PANCHUCHO Roll Canela ']","[1, 1, 1, 1, 2, 1]","[455800.0, 455800.0, 1142150.0, 1142150.0, 2284300.0, 3710000.0]"
23/07/2020,00001 INVERSIONES LUVEBRAS,"['QUEVOS quevos rancheros 30G ', 'SKINNY POP popcorn 18g ', 'POPCORNERS seal salt 28g ', 'COCA COLA Sabor Ligerto LATA 355ml ', 'KALAN COCONUT ', 'KALAN COCONUT ', 'HEINZ No Sugar Added Tomato 13oz 369g ', 'KALAN CHOCOLATE ', 'KALAN TARO ', 'KALAN BERRY MIX FRUTOS ROJOS ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1142150.0, 455800.0, 458450.0, 143856.9, 1142150.0, 1142150.0, 1599010.0, 1142150.0, 1142150.0, 1142150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['PIKA Dips Varios ', 'RUFFLEA queso 300g ', 'RUFFLEA queso 300g ', 'KRAFT Singles American 24  Slices ', 'VEGA S. queso de oveja Semicurado 220g ']","[2, 1, 1, 1, 1]","[1370050.0, 623453.54, 623453.54, 1597950.0, 2968000.0]"
23/07/2020,00001 CLIENTE CONTADO,"['HONEST KIDS Apple Juice Drink 177ml ', 'KRAFT Avocado Oil Mayo 30oz 887ml ', 'ANANKE Caprigurt Strawberry 430g ', 'HEINZ No Sugar Added Tomato 13oz 369g ', 'DON LUCIANO salsa tonno 490g ', 'SRIRACHA HOT Chili Sauce 28oz 740ml ', 'BERTOLLI Alfredo Sauce 15oz 425g ', 'ARTE CARNE Cazon Mechado 450g ', 'API ANGOSTURA Miel de Abeja 350g ', 'KABALANCE Dulce de Leche POTE ', 'KALAN TARO ', 'KALAN BERRY MIX FRUTOS ROJOS ', 'KALAN AMARANTH ', 'KALAN CHOCOLATE ', 'KALAN COCONUT ', 'KABALNCE SIN GLUTEN VARIAS ', 'PEZ Y AMOR Pisillo de Chucho ', 'MONSERRATINA Chorizo Carupanero ', 'YOY FOODS Xilitol 200g ', 'NATURINAS Mantequilla de Mani 190g ', 'NATURINAS mermelada de fresa 200g ', 'ECO PAN BATATA  Varios ', 'MEGA FISH calamar nacional limpio X KILO ', 'MCCAIN Batatas ', 'MEGA FISH calamar nacional X KILO ']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 0.458, 1, 0.5]","[227900.0, 2055870.0, 1597950.0, 1599010.0, 1028200.0, 2053750.0, 1597950.0, 1597950.0, 1142150.0, 2968000.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1142150.0, 1828500.0, 1370050.0, 923380.0, 1142150.0, 911600.0, 914250.0, 795000.0, 5024400.0, 4110150.0, 4110150.0]"
23/07/2020,00001 CLIENTE CONTADO,"['KIRKLAND Meatballs Italian Style Beef 6L ', 'KRAFT Singles American 24  Slices ', 'KRAFT Singles American 24  Slices ', 'EL ENCANTO Hamb CERDO RELLENA ', 'EN ENCANTO Tequeño de golfeado ', 'ECO PAN BATATA  Varios ', 'PHILADELPHIA Original BARRA 8oz ', 'DELIAS BAKERY Pan Sandwich ', 'MINALBA agua 5 litros ']","[1, 1, 1, 1, 1, 2, 1, 1, 2]","[11421500.0, 1597950.0, 1597950.0, 2284300.0, 2053750.0, 795000.0, 1597950.0, 662500.0, 428591.97]"
